Dataset,Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,"Eval [Library, Ter, Combined]"
Reduced,128,1,2,1,8,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,1,2,1,8,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,1,2,1,16,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,1,2,1,16,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,1,2,1,32,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,1,2,1,32,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,1,2,1,64,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,1,2,1,64,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,1,2,1,128,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,1,2,1,128,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,1,2,1,256,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,1,2,1,256,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,1,2,1,512,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,1,2,1,512,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,2,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,2,2,1,2,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,2,2,1,4,0.766523788,0.022181191,"[0.6153846153846154, 0.9506172839506173, 0.8416666666666667]"
Original,128,2,2,1,4,0.695476724,0.017902214,"[0.5818181818181818, 0.9506172839506173, 0.7382198952879581]"
Reduced,128,2,2,1,8,0.766523788,0.022181191,"[0.6153846153846154, 0.9506172839506173, 0.8416666666666667]"
Original,128,2,2,1,8,0.695476724,0.017902214,"[0.5818181818181818, 0.9506172839506173, 0.7382198952879581]"
Reduced,128,2,2,1,16,0.766523788,0.022181191,"[0.6153846153846154, 0.9506172839506173, 0.8416666666666667]"
Original,128,2,2,1,16,0.695476724,0.017902214,"[0.5818181818181818, 0.9506172839506173, 0.7382198952879581]"
Reduced,128,2,2,1,32,0.766523788,0.022181191,"[0.6153846153846154, 0.9506172839506173, 0.8416666666666667]"
Original,128,2,2,1,32,0.695476724,0.017902214,"[0.5818181818181818, 0.9506172839506173, 0.7382198952879581]"
Reduced,128,2,2,1,64,0.766523788,0.022181191,"[0.6153846153846154, 0.9506172839506173, 0.8416666666666667]"
Original,128,2,2,1,64,0.695476724,0.017902214,"[0.5818181818181818, 0.9506172839506173, 0.7382198952879581]"
Reduced,128,2,2,1,128,0.766523788,0.022181191,"[0.6153846153846154, 0.9506172839506173, 0.8416666666666667]"
Original,128,2,2,1,128,0.695476724,0.017902214,"[0.5818181818181818, 0.9506172839506173, 0.7382198952879581]"
Reduced,128,2,2,1,256,0.766523788,0.022181191,"[0.6153846153846154, 0.9506172839506173, 0.8416666666666667]"
Original,128,2,2,1,256,0.695476724,0.017902214,"[0.5818181818181818, 0.9506172839506173, 0.7382198952879581]"
Reduced,128,2,2,1,512,0.766523788,0.022181191,"[0.6153846153846154, 0.9506172839506173, 0.8416666666666667]"
Original,128,2,2,1,512,0.695476724,0.017902214,"[0.5818181818181818, 0.9506172839506173, 0.7382198952879581]"
Reduced,128,4,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,4,2,1,2,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,4,2,1,4,0.777157298,0.030300595,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,128,4,2,1,4,0.701313924,0.031420796,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,128,4,2,1,8,0.817859692,0.04391855,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,128,4,2,1,8,0.72996517,0.020642936,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,128,4,2,1,16,0.824998268,0.037551836,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,128,4,2,1,16,0.746300852,0.014708018,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,4,2,1,32,0.824998268,0.037551836,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,128,4,2,1,32,0.746300852,0.014708018,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,4,2,1,64,0.824998268,0.037551836,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,128,4,2,1,64,0.746300852,0.014708018,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,4,2,1,128,0.824998268,0.037551836,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,128,4,2,1,128,0.746300852,0.014708018,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,4,2,1,256,0.824998268,0.037551836,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,128,4,2,1,256,0.746300852,0.014708018,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,4,2,1,512,0.824998268,0.037551836,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,128,4,2,1,512,0.746300852,0.014708018,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,8,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,8,2,1,2,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,8,2,1,4,0.777157298,0.030300595,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,128,8,2,1,4,0.701313924,0.031420796,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,128,8,2,1,8,0.840473897,0.034799396,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,128,8,2,1,8,0.73869155,0.019567663,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,8,2,1,16,0.864691606,0.022464832,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,8,2,1,16,0.757640948,0.014868107,"[0.6818181818181818, 0.9629629629629629, 0.8010471204188482]"
Reduced,128,8,2,1,32,0.867232481,0.017400857,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,8,2,1,32,0.761268894,0.028433667,"[0.7, 0.9753086419753086, 0.8167539267015707]"
Reduced,128,8,2,1,64,0.867232481,0.017400857,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,8,2,1,64,0.764970231,0.026587824,"[0.7363636363636363, 0.9753086419753086, 0.837696335078534]"
Reduced,128,8,2,1,128,0.867232481,0.017400857,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,8,2,1,128,0.764970231,0.026587824,"[0.7363636363636363, 0.9753086419753086, 0.837696335078534]"
Reduced,128,8,2,1,256,0.867232481,0.017400857,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,8,2,1,256,0.764970231,0.026587824,"[0.7363636363636363, 0.9753086419753086, 0.837696335078534]"
Reduced,128,8,2,1,512,0.867232481,0.017400857,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,8,2,1,512,0.764970231,0.026587824,"[0.7363636363636363, 0.9753086419753086, 0.837696335078534]"
Reduced,128,16,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,16,2,1,2,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,16,2,1,4,0.777157298,0.030300595,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,128,16,2,1,4,0.701313924,0.031420796,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,128,16,2,1,8,0.840473897,0.034799396,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,128,16,2,1,8,0.73869155,0.019567663,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,16,2,1,16,0.862563946,0.021094049,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,16,2,1,16,0.758964755,0.014423526,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,128,16,2,1,32,0.875859017,0.016888873,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,16,2,1,32,0.77005336,0.024186125,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,128,16,2,1,64,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,16,2,1,64,0.783642708,0.02151195,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,128,16,2,1,128,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,16,2,1,128,0.786124432,0.024070578,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,16,2,1,256,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,16,2,1,256,0.786124432,0.024070578,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,16,2,1,512,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,16,2,1,512,0.786124432,0.024070578,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,32,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,32,2,1,2,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,32,2,1,4,0.777157298,0.030300595,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,128,32,2,1,4,0.701313924,0.031420796,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,128,32,2,1,8,0.840473897,0.034799396,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,128,32,2,1,8,0.73869155,0.019567663,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,32,2,1,16,0.862563946,0.021094049,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,32,2,1,16,0.758964755,0.014423526,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,128,32,2,1,32,0.875859017,0.016888873,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,32,2,1,32,0.77005336,0.024186125,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,128,32,2,1,64,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,32,2,1,64,0.782473117,0.021321258,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,128,32,2,1,128,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,32,2,1,128,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,32,2,1,256,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,32,2,1,256,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,32,2,1,512,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,32,2,1,512,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,64,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,64,2,1,2,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,64,2,1,4,0.777157298,0.030300595,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,128,64,2,1,4,0.701313924,0.031420796,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,128,64,2,1,8,0.840473897,0.034799396,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,128,64,2,1,8,0.73869155,0.019567663,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,64,2,1,16,0.862563946,0.021094049,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,64,2,1,16,0.758964755,0.014423526,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,128,64,2,1,32,0.875859017,0.016888873,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,64,2,1,32,0.77005336,0.024186125,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,128,64,2,1,64,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,64,2,1,64,0.782473117,0.021321258,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,128,64,2,1,128,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,64,2,1,128,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,64,2,1,256,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,64,2,1,256,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,64,2,1,512,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,64,2,1,512,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,128,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,128,2,1,2,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,128,2,1,4,0.777157298,0.030300595,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,128,128,2,1,4,0.701313924,0.031420796,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,128,128,2,1,8,0.840473897,0.034799396,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,128,128,2,1,8,0.73869155,0.019567663,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,128,2,1,16,0.862563946,0.021094049,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,128,2,1,16,0.758964755,0.014423526,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,128,128,2,1,32,0.875859017,0.016888873,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,128,2,1,32,0.77005336,0.024186125,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,128,128,2,1,64,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,128,2,1,64,0.782473117,0.021321258,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,128,128,2,1,128,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,128,2,1,128,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,128,2,1,256,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,128,2,1,256,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,128,2,1,512,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,128,2,1,512,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,256,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,128,256,2,1,2,0.654639124,0.01901964,"[0.509090909090909, 0.9629629629629629, 0.7015706806282722]"
Reduced,128,256,2,1,4,0.777157298,0.030300595,"[0.7435897435897436, 0.9382716049382716, 0.875]"
Original,128,256,2,1,4,0.701313924,0.031420796,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,128,256,2,1,8,0.840473897,0.034799396,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,128,256,2,1,8,0.73869155,0.019567663,"[0.6454545454545455, 0.9629629629629629, 0.7801047120418848]"
Reduced,128,256,2,1,16,0.862563946,0.021094049,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,256,2,1,16,0.758964755,0.014423526,"[0.6909090909090909, 0.9629629629629629, 0.806282722513089]"
Reduced,128,256,2,1,32,0.875859017,0.016888873,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,256,2,1,32,0.77005336,0.024186125,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,128,256,2,1,64,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,256,2,1,64,0.782473117,0.021321258,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,128,256,2,1,128,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,256,2,1,128,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,256,2,1,256,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,256,2,1,256,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,128,256,2,1,512,0.871485406,0.019532018,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,256,2,1,512,0.783727368,0.020607217,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,256,1,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,1,2,1,2,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,1,2,1,4,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,1,2,1,4,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,1,2,1,8,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,1,2,1,8,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,1,2,1,16,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,1,2,1,16,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,1,2,1,32,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,1,2,1,32,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,1,2,1,64,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,1,2,1,64,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,1,2,1,128,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,1,2,1,128,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,1,2,1,256,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,1,2,1,256,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,1,2,1,512,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,1,2,1,512,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,2,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,256,2,2,1,2,0.650753283,0.024941952,"[0.5181818181818182, 0.9629629629629629, 0.7068062827225131]"
Reduced,256,2,2,1,4,0.768728076,0.025877849,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,256,2,2,1,4,0.69061396,0.022201016,"[0.5909090909090909, 0.9506172839506173, 0.743455497382199]"
Reduced,256,2,2,1,8,0.768728076,0.025877849,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,256,2,2,1,8,0.69061396,0.022201016,"[0.5909090909090909, 0.9506172839506173, 0.743455497382199]"
Reduced,256,2,2,1,16,0.768728076,0.025877849,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,256,2,2,1,16,0.69061396,0.022201016,"[0.5909090909090909, 0.9506172839506173, 0.743455497382199]"
Reduced,256,2,2,1,32,0.768728076,0.025877849,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,256,2,2,1,32,0.69061396,0.022201016,"[0.5909090909090909, 0.9506172839506173, 0.743455497382199]"
