ChromatogramRI,
X:,Y:
19.03667,0.165
19.03833,0.166
19.04,0.161
19.04167,0.167
19.04333,0.173
19.045,0.178
19.04667,0.184
19.04833,0.179
19.05,0.173
19.05167,0.164
19.05333,0.154
19.055,0.148
19.05667,0.153
19.05833,0.159
19.06,0.17
19.06167,0.171
19.06333,0.176
19.065,0.171
19.06667,0.165
19.06833,0.16
19.07,0.149
19.07167,0.144
19.07333,0.144
19.075,0.148
19.07667,0.158
19.07833,0.168
19.08,0.168
19.08167,0.163
19.08333,0.154
19.085,0.153
19.08667,0.147
19.08833,0.142
19.09,0.147
19.09167,0.157
19.09333,0.172
19.095,0.171
19.09667,0.176
19.09833,0.165
19.1,0.16
19.10167,0.16
19.10333,0.155
19.105,0.154
19.10667,0.158
19.10833,0.168
19.11,0.173
19.11167,0.173
19.11333,0.173
19.115,0.163
19.11667,0.162
19.11833,0.157
19.12,0.156
19.12167,0.156
19.12333,0.166
19.125,0.175
19.12667,0.187
19.12833,0.181
19.13,0.18
19.13167,0.176
19.13333,0.176
19.135,0.177
19.13667,0.169
19.13833,0.169
19.14,0.169
19.14167,0.175
19.14333,0.185
19.145,0.185
19.14667,0.181
19.14833,0.177
19.15,0.172
19.15167,0.167
19.15333,0.167
19.155,0.173
19.15667,0.178
19.15833,0.188
19.16,0.193
19.16167,0.192
19.16333,0.187
19.165,0.181
19.16667,0.176
19.16833,0.17
19.17,0.164
19.17167,0.169
19.17333,0.179
19.175,0.184
19.17667,0.185
19.17833,0.181
19.18,0.178
19.18167,0.169
19.18333,0.164
19.185,0.165
19.18667,0.165
19.18833,0.175
19.19,0.18
19.19167,0.191
19.19333,0.191
19.195,0.192
19.19667,0.187
19.19833,0.182
19.2,0.171
19.20167,0.171
19.20333,0.181
19.205,0.185
19.20667,0.19
19.20833,0.19
19.21,0.195
19.21167,0.191
19.21333,0.185
19.215,0.179
19.21667,0.169
19.21833,0.168
19.22,0.178
19.22167,0.188
19.22333,0.192
19.225,0.198
19.22667,0.192
19.22833,0.189
19.23,0.179
19.23167,0.175
19.23333,0.171
19.235,0.171
19.23667,0.182
19.23833,0.187
19.24,0.193
19.24167,0.198
19.24333,0.188
19.245,0.183
19.24667,0.183
19.24833,0.182
19.25,0.181
19.25167,0.185
19.25333,0.189
19.255,0.199
19.25667,0.204
19.25833,0.204
19.26,0.203
19.26167,0.199
19.26333,0.199
19.265,0.194
19.26667,0.19
19.26833,0.19
19.27,0.195
19.27167,0.206
19.27333,0.202
19.275,0.203
19.27667,0.203
19.27833,0.197
19.28,0.192
19.28167,0.192
19.28333,0.196
19.285,0.207
19.28667,0.217
19.28833,0.218
19.29,0.214
19.29167,0.213
19.29333,0.213
19.295,0.207
19.29667,0.202
19.29833,0.195
19.3,0.201
19.30167,0.202
19.30333,0.207
19.305,0.208
19.30667,0.208
19.30833,0.204
19.31,0.198
19.31167,0.193
19.31333,0.193
19.315,0.193
19.31667,0.203
19.31833,0.204
19.32,0.214
19.32167,0.219
19.32333,0.219
19.325,0.219
19.32667,0.213
19.32833,0.208
19.33,0.198
19.33167,0.204
19.33333,0.209
19.335,0.213
19.33667,0.223
19.33833,0.223
19.34,0.222
19.34167,0.216
19.34333,0.216
19.345,0.211
19.34667,0.211
19.34833,0.21
19.35,0.215
19.35167,0.225
19.35333,0.23
19.355,0.229
19.35667,0.219
19.35833,0.214
19.36,0.209
19.36167,0.215
19.36333,0.214
19.365,0.224
19.36667,0.229
19.36833,0.234
19.37,0.233
19.37167,0.228
19.37333,0.227
19.375,0.222
19.37667,0.218
19.37833,0.213
19.38,0.213
19.38167,0.218
19.38333,0.227
19.385,0.233
19.38667,0.237
19.38833,0.238
19.39,0.228
19.39167,0.228
19.39333,0.218
19.395,0.218
19.39667,0.22
19.39833,0.226
19.4,0.237
19.40167,0.238
19.40333,0.233
19.405,0.227
19.40667,0.222
19.40833,0.216
19.41,0.211
19.41167,0.211
19.41333,0.216
19.415,0.231
19.41667,0.241
19.41833,0.25
19.42,0.25
19.42167,0.246
19.42333,0.24
19.425,0.23
19.42667,0.225
19.42833,0.22
19.43,0.226
19.43167,0.237
19.43333,0.238
19.435,0.245
19.43667,0.245
19.43833,0.24
19.44,0.236
19.44167,0.225
19.44333,0.225
19.445,0.224
19.44667,0.235
19.44833,0.245
19.45,0.25
19.45167,0.25
19.45333,0.245
19.455,0.239
19.45667,0.229
19.45833,0.223
19.46,0.223
19.46167,0.229
19.46333,0.238
19.465,0.243
19.46667,0.253
19.46833,0.252
19.47,0.252
19.47167,0.247
19.47333,0.243
19.475,0.238
19.47667,0.237
19.47833,0.247
19.48,0.257
19.48167,0.262
19.48333,0.262
19.485,0.257
19.48667,0.252
19.48833,0.252
19.49,0.246
19.49167,0.24
19.49333,0.244
19.495,0.249
19.49667,0.259
19.49833,0.265
19.5,0.271
19.50167,0.266
19.50333,0.256
19.505,0.251
19.50667,0.24
19.50833,0.235
19.51,0.23
19.51167,0.244
19.51333,0.254
19.515,0.254
19.51667,0.255
19.51833,0.25
19.52,0.24
19.52167,0.235
19.52333,0.231
19.525,0.236
19.52667,0.241
19.52833,0.257
19.53,0.267
19.53167,0.272
19.53333,0.271
19.535,0.266
19.53667,0.261
19.53833,0.257
19.54,0.251
19.54167,0.241
19.54333,0.25
19.545,0.26
19.54667,0.27
19.54833,0.269
19.55,0.268
19.55167,0.262
19.55333,0.257
19.555,0.251
19.55667,0.25
19.55833,0.249
19.56,0.259
19.56167,0.269
19.56333,0.273
19.565,0.267
19.56667,0.267
19.56833,0.261
19.57,0.255
19.57167,0.25
19.57333,0.246
19.575,0.251
19.57667,0.262
19.57833,0.271
19.58,0.276
19.58167,0.281
19.58333,0.276
19.585,0.266
19.58667,0.261
19.58833,0.256
19.59,0.252
19.59167,0.252
19.59333,0.268
19.595,0.278
19.59667,0.278
19.59833,0.279
19.6,0.27
19.60167,0.259
19.60333,0.249
19.605,0.249
19.60667,0.259
19.60833,0.27
19.61,0.281
19.61167,0.286
19.61333,0.291
19.615,0.286
19.61667,0.282
19.61833,0.273
19.62,0.267
19.62167,0.267
19.62333,0.271
19.625,0.281
19.62667,0.281
19.62833,0.286
19.63,0.286
19.63167,0.286
19.63333,0.276
19.635,0.271
19.63667,0.26
19.63833,0.261
19.64,0.261
19.64167,0.266
19.64333,0.277
19.645,0.283
19.64667,0.283
19.64833,0.279
19.65,0.268
19.65167,0.264
19.65333,0.265
19.655,0.27
19.65667,0.276
19.65833,0.285
19.66,0.295
19.66167,0.294
19.66333,0.297
19.665,0.296
19.66667,0.284
19.66833,0.283
19.67,0.282
19.67167,0.277
19.67333,0.281
19.675,0.291
19.67667,0.296
19.67833,0.296
19.68,0.292
19.68167,0.283
19.68333,0.283
19.685,0.278
19.68667,0.277
19.68833,0.282
19.69,0.287
19.69167,0.297
19.69333,0.302
19.695,0.302
19.69667,0.292
19.69833,0.287
19.7,0.283
19.70167,0.278
19.70333,0.274
19.705,0.279
19.70667,0.29
19.70833,0.299
19.71,0.304
19.71167,0.304
19.71333,0.299
19.715,0.294
19.71667,0.289
19.71833,0.279
19.72,0.284
19.72167,0.284
19.72333,0.295
19.725,0.301
19.72667,0.3
19.72833,0.3
19.73,0.295
19.73167,0.285
19.73333,0.28
19.735,0.276
19.73667,0.281
19.73833,0.285
19.74,0.29
19.74167,0.299
19.74333,0.298
19.745,0.298
19.74667,0.298
19.74833,0.292
19.75,0.292
19.75167,0.292
19.75333,0.293
19.755,0.298
19.75667,0.304
19.75833,0.308
19.76,0.308
19.76167,0.301
19.76333,0.291
19.765,0.291
19.76667,0.286
19.76833,0.285
19.77,0.289
19.77167,0.303
19.77333,0.308
19.775,0.308
19.77667,0.307
19.77833,0.308
19.78,0.308
19.78167,0.308
19.78333,0.304
19.785,0.31
19.78667,0.321
19.78833,0.326
19.79,0.332
19.79167,0.333
19.79333,0.323
19.795,0.309
19.79667,0.299
19.79833,0.299
19.8,0.295
19.80167,0.305
19.80333,0.319
19.805,0.328
19.80667,0.327
19.80833,0.322
19.81,0.312
19.81167,0.311
19.81333,0.306
19.815,0.297
19.81667,0.297
19.81833,0.303
19.82,0.318
19.82167,0.324
19.82333,0.324
19.825,0.315
19.82667,0.315
19.82833,0.311
19.83,0.307
19.83167,0.307
19.83333,0.308
19.835,0.317
19.83667,0.328
19.83833,0.323
19.84,0.322
19.84167,0.317
19.84333,0.312
19.845,0.312
19.84667,0.308
19.84833,0.303
19.85,0.303
19.85167,0.313
19.85333,0.324
19.855,0.324
19.85667,0.325
19.85833,0.325
19.86,0.32
19.86167,0.314
19.86333,0.309
19.865,0.308
19.86667,0.317
19.86833,0.321
19.87,0.331
19.87167,0.335
19.87333,0.336
19.875,0.325
19.87667,0.32
19.87833,0.321
19.88,0.316
19.88167,0.317
19.88333,0.323
19.885,0.334
19.88667,0.339
19.88833,0.339
19.89,0.333
19.89167,0.333
19.89333,0.323
19.895,0.318
19.89667,0.317
19.89833,0.321
19.9,0.335
19.90167,0.345
19.90333,0.355
19.905,0.355
19.90667,0.35
19.90833,0.345
19.91,0.334
19.91167,0.328
19.91333,0.333
19.915,0.339
19.91667,0.344
19.91833,0.349
19.92,0.349
19.92167,0.344
19.92333,0.339
19.925,0.333
19.92667,0.328
19.92833,0.322
19.93,0.322
19.93167,0.333
19.93333,0.345
19.935,0.35
19.93667,0.355
19.93833,0.35
19.94,0.344
19.94167,0.339
19.94333,0.333
19.945,0.332
19.94667,0.338
19.94833,0.348
19.95,0.353
19.95167,0.353
19.95333,0.349
19.955,0.344
19.95667,0.339
19.95833,0.339
19.96,0.333
19.96167,0.332
19.96333,0.338
19.965,0.349
19.96667,0.359
19.96833,0.359
19.97,0.354
19.97167,0.349
19.97333,0.339
19.975,0.333
19.97667,0.328
19.97833,0.332
19.98,0.343
19.98167,0.358
19.98333,0.363
19.985,0.363
19.98667,0.358
19.98833,0.358
19.99,0.348
19.99167,0.347
19.99333,0.337
19.995,0.342
19.99667,0.347
19.99833,0.352
20,0.353
20.00167,0.353
20.00333,0.349
20.005,0.344
20.00667,0.341
20.00833,0.335
20.01,0.335
20.01167,0.346
20.01333,0.357
20.015,0.363
20.01667,0.369
20.01833,0.365
20.02,0.366
20.02167,0.356
20.02333,0.346
20.025,0.345
20.02667,0.345
20.02833,0.361
20.03,0.371
20.03167,0.375
20.03333,0.379
20.035,0.379
20.03667,0.374
20.03833,0.363
20.04,0.358
20.04167,0.352
20.04333,0.352
20.045,0.361
20.04667,0.366
20.04833,0.371
20.05,0.371
20.05167,0.366
20.05333,0.362
20.055,0.357
20.05667,0.352
20.05833,0.347
20.06,0.352
20.06167,0.357
20.06333,0.366
20.065,0.376
20.06667,0.372
20.06833,0.368
20.07,0.369
20.07167,0.359
20.07333,0.354
20.075,0.355
20.07667,0.354
20.07833,0.369
20.08,0.374
20.08167,0.369
20.08333,0.369
20.085,0.369
20.08667,0.369
20.08833,0.364
20.09,0.359
20.09167,0.364
20.09333,0.369
20.095,0.385
20.09667,0.395
20.09833,0.395
20.1,0.391
20.10167,0.386
20.10333,0.381
20.105,0.371
20.10667,0.365
20.10833,0.37
20.11,0.371
20.11167,0.376
20.11333,0.385
20.115,0.389
20.11667,0.389
20.11833,0.383
20.12,0.373
20.12167,0.368
20.12333,0.369
20.125,0.369
20.12667,0.378
20.12833,0.388
20.13,0.387
20.13167,0.382
20.13333,0.377
20.135,0.367
20.13667,0.357
20.13833,0.353
20.14,0.353
20.14167,0.363
20.14333,0.375
20.145,0.386
20.14667,0.387
20.14833,0.388
20.15,0.378
20.15167,0.379
20.15333,0.375
20.155,0.376
20.15667,0.381
20.15833,0.386
20.16,0.396
20.16167,0.395
20.16333,0.4
20.165,0.4
20.16667,0.396
20.16833,0.395
20.17,0.38
20.17167,0.379
20.17333,0.379
20.175,0.389
20.17667,0.399
20.17833,0.403
20.18,0.393
20.18167,0.393
20.18333,0.389
20.185,0.379
20.18667,0.369
20.18833,0.375
20.19,0.375
20.19167,0.391
20.19333,0.401
20.195,0.406
20.19667,0.407
20.19833,0.402
20.2,0.392
20.20167,0.387
20.20333,0.387
20.205,0.387
20.20667,0.392
20.20833,0.402
20.21,0.401
20.21167,0.4
20.21333,0.4
20.215,0.399
20.21667,0.393
20.21833,0.388
20.22,0.383
20.22167,0.382
20.22333,0.386
20.225,0.391
20.22667,0.401
20.22833,0.401
20.23,0.401
20.23167,0.397
20.23333,0.388
20.235,0.383
20.23667,0.384
20.23833,0.389
20.24,0.399
20.24167,0.404
20.24333,0.41
20.245,0.41
20.24667,0.405
20.24833,0.399
20.25,0.39
20.25167,0.384
20.25333,0.384
20.255,0.389
20.25667,0.399
20.25833,0.404
20.26,0.405
20.26167,0.4
20.26333,0.395
20.265,0.385
20.26667,0.38
20.26833,0.381
20.27,0.38
20.27167,0.39
20.27333,0.399
20.275,0.404
20.27667,0.404
20.27833,0.404
20.28,0.399
20.28167,0.399
20.28333,0.39
20.285,0.391
20.28667,0.396
20.28833,0.406
20.29,0.416
20.29167,0.421
20.29333,0.42
20.295,0.42
20.29667,0.41
20.29833,0.404
20.3,0.405
20.30167,0.406
20.30333,0.405
20.305,0.415
20.30667,0.42
20.30833,0.42
20.31,0.42
20.31167,0.42
20.31333,0.42
20.315,0.415
20.31667,0.41
20.31833,0.416
20.32,0.416
20.32167,0.421
20.32333,0.432
20.325,0.431
20.32667,0.425
20.32833,0.42
20.33,0.414
20.33167,0.409
20.33333,0.408
20.335,0.408
20.33667,0.419
20.33833,0.435
20.34,0.44
20.34167,0.435
20.34333,0.439
20.345,0.434
20.34667,0.424
20.34833,0.419
20.35,0.424
20.35167,0.424
20.35333,0.435
20.355,0.44
20.35667,0.44
20.35833,0.445
20.36,0.445
20.36167,0.439
20.36333,0.429
20.365,0.423
20.36667,0.424
20.36833,0.431
20.37,0.436
20.37167,0.447
20.37333,0.447
20.375,0.447
20.37667,0.441
20.37833,0.437
20.38,0.431
20.38167,0.43
20.38333,0.429
20.385,0.434
20.38667,0.445
20.38833,0.445
20.39,0.452
20.39167,0.447
20.39333,0.441
20.395,0.435
20.39667,0.434
20.39833,0.433
20.4,0.442
20.40167,0.452
20.40333,0.457
20.405,0.467
20.40667,0.467
20.40833,0.467
20.41,0.457
20.41167,0.447
20.41333,0.437
20.415,0.431
20.41667,0.445
20.41833,0.454
20.42,0.46
20.42167,0.465
20.42333,0.46
20.425,0.46
20.42667,0.455
20.42833,0.445
20.43,0.445
20.43167,0.45
20.43333,0.465
20.435,0.465
20.43667,0.475
20.43833,0.475
20.44,0.47
20.44167,0.459
20.44333,0.459
20.445,0.454
20.44667,0.454
20.44833,0.46
20.45,0.47
20.45167,0.474
20.45333,0.474
20.455,0.468
20.45667,0.463
20.45833,0.458
20.46,0.457
20.46167,0.447
20.46333,0.447
20.465,0.456
20.46667,0.472
20.46833,0.477
20.47,0.481
20.47167,0.476
20.47333,0.471
20.475,0.47
20.47667,0.455
20.47833,0.456
20.48,0.465
20.48167,0.476
20.48333,0.482
20.485,0.493
20.48667,0.487
20.48833,0.488
20.49,0.483
20.49167,0.473
20.49333,0.468
20.495,0.458
20.49667,0.464
20.49833,0.474
20.5,0.479
20.50167,0.485
20.50333,0.485
20.505,0.475
20.50667,0.471
20.50833,0.466
20.51,0.46
20.51167,0.46
20.51333,0.464
20.515,0.474
20.51667,0.478
20.51833,0.483
20.52,0.487
20.52167,0.482
20.52333,0.477
20.525,0.477
20.52667,0.478
20.52833,0.478
20.53,0.478
20.53167,0.478
20.53333,0.488
20.535,0.484
20.53667,0.485
20.53833,0.481
20.54,0.472
20.54167,0.467
20.54333,0.462
20.545,0.462
20.54667,0.472
20.54833,0.482
20.55,0.483
20.55167,0.483
20.55333,0.483
20.555,0.477
20.55667,0.472
20.55833,0.466
20.56,0.467
20.56167,0.476
20.56333,0.481
20.565,0.49
20.56667,0.496
20.56833,0.491
20.57,0.486
20.57167,0.486
20.57333,0.487
20.575,0.479
20.57667,0.479
20.57833,0.485
20.58,0.49
20.58167,0.501
20.58333,0.502
20.585,0.498
20.58667,0.498
20.58833,0.488
20.59,0.482
20.59167,0.482
20.59333,0.477
20.595,0.482
20.59667,0.493
20.59833,0.498
20.6,0.497
20.60167,0.497
20.60333,0.487
20.605,0.482
20.60667,0.472
20.60833,0.468
20.61,0.478
20.61167,0.488
20.61333,0.488
20.615,0.488
20.61667,0.493
20.61833,0.492
20.62,0.487
20.62167,0.487
20.62333,0.485
20.625,0.485
20.62667,0.49
20.62833,0.495
20.63,0.5
20.63167,0.505
20.63333,0.505
20.635,0.499
20.63667,0.493
20.63833,0.487
20.64,0.482
20.64167,0.482
20.64333,0.492
20.645,0.497
20.64667,0.497
20.64833,0.497
20.65,0.492
20.65167,0.487
20.65333,0.483
20.655,0.483
20.65667,0.478
20.65833,0.482
20.66,0.492
20.66167,0.503
20.66333,0.502
20.665,0.502
20.66667,0.502
20.66833,0.491
20.67,0.482
20.67167,0.477
20.67333,0.482
20.675,0.491
20.67667,0.502
20.67833,0.512
20.68,0.514
20.68167,0.51
20.68333,0.499
20.685,0.494
20.68667,0.489
20.68833,0.489
20.69,0.488
20.69167,0.503
20.69333,0.515
20.695,0.519
20.69667,0.525
20.69833,0.52
20.7,0.515
20.70167,0.51
20.70333,0.51
20.705,0.505
20.70667,0.505
20.70833,0.515
20.71,0.52
20.71167,0.519
20.71333,0.518
20.715,0.514
20.71667,0.51
20.71833,0.506
20.72,0.507
20.72167,0.507
20.72333,0.516
20.725,0.521
20.72667,0.52
20.72833,0.53
20.73,0.53
20.73167,0.529
20.73333,0.518
20.735,0.514
20.73667,0.513
20.73833,0.518
20.74,0.519
20.74167,0.528
20.74333,0.534
20.745,0.535
20.74667,0.54
20.74833,0.54
20.75,0.53
20.75167,0.526
20.75333,0.527
20.755,0.528
20.75667,0.539
20.75833,0.544
20.76,0.55
20.76167,0.544
20.76333,0.544
20.765,0.538
20.76667,0.532
20.76833,0.531
20.77,0.531
20.77167,0.535
20.77333,0.545
20.775,0.549
20.77667,0.554
20.77833,0.553
20.78,0.548
20.78167,0.538
20.78333,0.533
20.785,0.533
20.78667,0.533
20.78833,0.538
20.79,0.543
20.79167,0.548
20.79333,0.554
20.795,0.549
20.79667,0.544
20.79833,0.538
20.8,0.533
20.80167,0.528
20.80333,0.528
20.805,0.537
20.80667,0.548
20.80833,0.553
20.81,0.553
20.81167,0.553
20.81333,0.543
20.815,0.537
20.81667,0.532
20.81833,0.531
20.82,0.541
20.82167,0.551
20.82333,0.556
20.825,0.567
20.82667,0.566
20.82833,0.561
20.83,0.556
20.83167,0.546
20.83333,0.541
20.835,0.541
20.83667,0.541
20.83833,0.546
20.84,0.551
20.84167,0.551
20.84333,0.545
20.845,0.541
20.84667,0.535
20.84833,0.535
20.85,0.536
20.85167,0.536
20.85333,0.546
20.855,0.551
20.85667,0.555
20.85833,0.559
20.86,0.558
20.86167,0.558
20.86333,0.558
20.865,0.552
20.86667,0.551
20.86833,0.556
20.87,0.572
20.87167,0.577
20.87333,0.587
20.875,0.582
20.87667,0.582
20.87833,0.571
20.88,0.56
20.88167,0.55
20.88333,0.549
20.885,0.553
20.88667,0.558
20.88833,0.558
20.89,0.565
20.89167,0.56
20.89333,0.56
20.895,0.555
20.89667,0.55
20.89833,0.55
20.9,0.551
20.90167,0.551
20.90333,0.562
20.905,0.569
20.90667,0.575
20.90833,0.576
20.91,0.576
20.91167,0.565
20.91333,0.555
20.915,0.554
20.91667,0.553
20.91833,0.563
20.92,0.569
20.92167,0.578
20.92333,0.582
20.925,0.582
20.92667,0.577
20.92833,0.573
20.93,0.568
20.93167,0.569
20.93333,0.574
20.935,0.579
20.93667,0.585
20.93833,0.59
20.94,0.586
20.94167,0.576
20.94333,0.572
20.945,0.567
20.94667,0.561
20.94833,0.566
20.95,0.572
20.95167,0.577
20.95333,0.582
20.955,0.587
20.95667,0.587
20.95833,0.583
20.96,0.577
20.96167,0.572
20.96333,0.566
20.965,0.571
20.96667,0.576
20.96833,0.586
20.97,0.591
20.97167,0.595
20.97333,0.59
20.975,0.58
20.97667,0.571
20.97833,0.564
20.98,0.564
20.98167,0.571
20.98333,0.582
20.985,0.587
20.98667,0.593
20.98833,0.592
20.99,0.587
20.99167,0.583
20.99333,0.578
20.995,0.573
20.99667,0.572
20.99833,0.582
21,0.596
21.00167,0.599
21.00333,0.593
21.005,0.592
21.00667,0.586
21.00833,0.586
21.01,0.576
21.01167,0.57
21.01333,0.566
21.015,0.571
21.01667,0.581
21.01833,0.591
21.02,0.591
21.02167,0.596
21.02333,0.586
21.025,0.592
21.02667,0.592
21.02833,0.587
21.03,0.592
21.03167,0.597
21.03333,0.602
21.035,0.602
21.03667,0.606
21.03833,0.601
21.04,0.595
21.04167,0.59
21.04333,0.58
21.045,0.581
21.04667,0.586
21.04833,0.596
21.05,0.606
21.05167,0.606
21.05333,0.606
21.055,0.607
21.05667,0.597
21.05833,0.591
21.06,0.586
21.06167,0.591
21.06333,0.601
21.065,0.602
21.06667,0.607
21.06833,0.608
21.07,0.613
21.07167,0.605
21.07333,0.605
21.075,0.6
21.07667,0.601
21.07833,0.606
21.08,0.606
21.08167,0.616
21.08333,0.621
21.085,0.616
21.08667,0.611
21.08833,0.606
21.09,0.597
21.09167,0.592
21.09333,0.597
21.095,0.602
21.09667,0.612
21.09833,0.616
21.1,0.62
21.10167,0.619
21.10333,0.619
21.105,0.619
21.10667,0.609
21.10833,0.61
21.11,0.61
21.11167,0.619
21.11333,0.634
21.115,0.645
21.11667,0.649
21.11833,0.644
21.12,0.638
21.12167,0.628
21.12333,0.618
21.125,0.609
21.12667,0.609
21.12833,0.614
21.13,0.624
21.13167,0.629
21.13333,0.628
21.135,0.622
21.13667,0.627
21.13833,0.621
21.14,0.615
21.14167,0.615
21.14333,0.616
21.145,0.626
21.14667,0.632
21.14833,0.638
21.15,0.639
21.15167,0.639
21.15333,0.634
21.155,0.629
21.15667,0.624
21.15833,0.624
21.16,0.633
21.16167,0.638
21.16333,0.644
21.165,0.645
21.16667,0.64
21.16833,0.635
21.17,0.63
21.17167,0.621
21.17333,0.621
21.175,0.621
21.17667,0.631
21.17833,0.641
21.18,0.648
21.18167,0.654
21.18333,0.65
21.185,0.65
21.18667,0.65
21.18833,0.643
21.19,0.643
21.19167,0.642
21.19333,0.648
21.195,0.657
21.19667,0.657
21.19833,0.656
21.2,0.655
21.20167,0.644
21.20333,0.637
21.205,0.636
21.20667,0.63
21.20833,0.639
21.21,0.648
21.21167,0.653
21.21333,0.652
21.215,0.652
21.21667,0.647
21.21833,0.638
21.22,0.638
21.22167,0.632
21.22333,0.632
21.225,0.639
21.22667,0.644
21.22833,0.655
21.23,0.661
21.23167,0.657
21.23333,0.648
21.235,0.644
21.23667,0.638
21.23833,0.633
21.24,0.633
21.24167,0.645
21.24333,0.651
21.245,0.657
21.24667,0.657
21.24833,0.648
21.25,0.648
21.25167,0.643
21.25333,0.638
21.255,0.637
21.25667,0.648
21.25833,0.652
21.26,0.661
21.26167,0.661
21.26333,0.661
21.265,0.661
21.26667,0.656
21.26833,0.651
21.27,0.652
21.27167,0.652
21.27333,0.652
21.275,0.663
21.27667,0.668
21.27833,0.674
21.28,0.664
21.28167,0.664
21.28333,0.654
21.285,0.649
21.28667,0.649
21.28833,0.655
21.29,0.659
21.29167,0.669
21.29333,0.674
21.295,0.668
21.29667,0.663
21.29833,0.663
21.3,0.658
21.30167,0.653
21.30333,0.648
21.305,0.648
21.30667,0.658
21.30833,0.668
21.31,0.678
21.31167,0.673
21.31333,0.673
21.315,0.667
21.31667,0.663
21.31833,0.658
21.32,0.663
21.32167,0.667
21.32333,0.676
21.325,0.681
21.32667,0.686
21.32833,0.681
21.33,0.676
21.33167,0.671
21.33333,0.666
21.335,0.661
21.33667,0.657
21.33833,0.667
21.34,0.672
21.34167,0.678
21.34333,0.683
21.345,0.673
21.34667,0.667
21.34833,0.661
21.35,0.661
21.35167,0.661
21.35333,0.67
21.355,0.675
21.35667,0.685
21.35833,0.685
21.36,0.684
21.36167,0.684
21.36333,0.678
21.365,0.673
21.36667,0.673
21.36833,0.673
21.37,0.678
21.37167,0.683
21.37333,0.684
21.375,0.685
21.37667,0.686
21.37833,0.681
21.38,0.672
21.38167,0.672
21.38333,0.662
21.385,0.657
21.38667,0.667
21.38833,0.672
21.39,0.676
21.39167,0.681
21.39333,0.686
21.395,0.681
21.39667,0.676
21.39833,0.672
21.4,0.673
21.40167,0.679
21.40333,0.684
21.405,0.693
21.40667,0.698
21.40833,0.698
21.41,0.693
21.41167,0.687
21.41333,0.682
21.415,0.682
21.41667,0.687
21.41833,0.697
21.42,0.707
21.42167,0.717
21.42333,0.723
21.425,0.717
21.42667,0.712
21.42833,0.707
21.43,0.697
21.43167,0.691
21.43333,0.691
21.435,0.696
21.43667,0.701
21.43833,0.712
21.44,0.713
21.44167,0.709
21.44333,0.7
21.445,0.69
21.44667,0.681
21.44833,0.682
21.45,0.682
21.45167,0.691
21.45333,0.706
21.455,0.711
21.45667,0.72
21.45833,0.719
21.46,0.709
21.46167,0.704
21.46333,0.698
21.465,0.697
21.46667,0.697
21.46833,0.707
21.47,0.712
21.47167,0.716
21.47333,0.711
21.475,0.707
21.47667,0.706
21.47833,0.701
21.48,0.691
21.48167,0.691
21.48333,0.696
21.485,0.702
21.48667,0.712
21.48833,0.717
21.49,0.712
21.49167,0.708
21.49333,0.703
21.495,0.703
21.49667,0.698
21.49833,0.703
21.5,0.707
21.50167,0.717
21.50333,0.722
21.505,0.721
21.50667,0.715
21.50833,0.71
21.51,0.705
21.51167,0.695
21.51333,0.694
21.515,0.694
21.51667,0.699
21.51833,0.709
21.52,0.714
21.52167,0.709
21.52333,0.709
21.525,0.709
21.52667,0.704
21.52833,0.7
21.53,0.696
21.53167,0.701
21.53333,0.712
21.535,0.718
21.53667,0.725
21.53833,0.726
21.54,0.727
21.54167,0.721
21.54333,0.717
21.545,0.707
21.54667,0.702
21.54833,0.711
21.55,0.721
21.55167,0.726
21.55333,0.725
21.555,0.725
21.55667,0.713
21.55833,0.711
21.56,0.706
21.56167,0.701
21.56333,0.706
21.565,0.716
21.56667,0.726
21.56833,0.726
21.57,0.731
21.57167,0.725
21.57333,0.715
21.575,0.71
21.57667,0.705
21.57833,0.706
21.58,0.706
21.58167,0.721
21.58333,0.731
21.585,0.735
21.58667,0.734
21.58833,0.734
21.59,0.73
21.59167,0.72
21.59333,0.709
21.595,0.715
21.59667,0.721
21.59833,0.732
21.6,0.737
21.60167,0.738
21.60333,0.738
21.605,0.727
21.60667,0.716
21.60833,0.711
21.61,0.707
21.61167,0.706
21.61333,0.716
21.615,0.722
21.61667,0.737
21.61833,0.742
21.62,0.731
21.62167,0.721
21.62333,0.715
21.625,0.711
21.62667,0.712
21.62833,0.717
21.63,0.723
21.63167,0.724
21.63333,0.729
21.635,0.729
21.63667,0.724
21.63833,0.718
21.64,0.719
21.64167,0.725
21.64333,0.725
21.645,0.729
21.64667,0.735
21.64833,0.745
21.65,0.75
21.65167,0.745
21.65333,0.736
21.655,0.731
21.65667,0.721
21.65833,0.717
21.66,0.712
21.66167,0.722
21.66333,0.739
21.665,0.744
21.66667,0.745
21.66833,0.741
21.67,0.737
21.67167,0.737
21.67333,0.73
21.675,0.73
21.67667,0.736
21.67833,0.746
21.68,0.751
21.68167,0.762
21.68333,0.763
21.685,0.757
21.68667,0.751
21.68833,0.746
21.69,0.735
21.69167,0.734
21.69333,0.735
21.695,0.745
21.69667,0.755
21.69833,0.76
21.7,0.759
21.70167,0.764
21.70333,0.754
21.705,0.748
21.70667,0.748
21.70833,0.752
21.71,0.756
21.71167,0.766
21.71333,0.772
21.715,0.772
21.71667,0.762
21.71833,0.757
21.72,0.752
21.72167,0.742
21.72333,0.742
