ChromatogramRI,
X:,Y:
19.22667,0.367
19.22833,0.366
19.23,0.361
19.23167,0.35
19.23333,0.344
19.235,0.343
19.23667,0.358
19.23833,0.362
19.24,0.366
19.24167,0.371
19.24333,0.365
19.245,0.36
19.24667,0.36
19.24833,0.355
19.25,0.35
19.25167,0.35
19.25333,0.35
19.255,0.355
19.25667,0.36
19.25833,0.36
19.26,0.355
19.26167,0.351
19.26333,0.345
19.265,0.34
19.26667,0.339
19.26833,0.344
19.27,0.353
19.27167,0.358
19.27333,0.362
19.275,0.362
19.27667,0.356
19.27833,0.346
19.28,0.341
19.28167,0.336
19.28333,0.341
19.285,0.346
19.28667,0.351
19.28833,0.351
19.29,0.353
19.29167,0.348
19.29333,0.344
19.295,0.335
19.29667,0.33
19.29833,0.329
19.3,0.339
19.30167,0.348
19.30333,0.348
19.305,0.358
19.30667,0.359
19.30833,0.359
19.31,0.354
19.31167,0.348
19.31333,0.343
19.315,0.338
19.31667,0.338
19.31833,0.349
19.32,0.354
19.32167,0.359
19.32333,0.36
19.325,0.356
19.32667,0.352
19.32833,0.348
19.33,0.344
19.33167,0.348
19.33333,0.358
19.335,0.363
19.33667,0.367
19.33833,0.366
19.34,0.366
19.34167,0.36
19.34333,0.349
19.345,0.344
19.34667,0.339
19.34833,0.33
19.35,0.335
19.35167,0.345
19.35333,0.35
19.355,0.344
19.35667,0.34
19.35833,0.335
19.36,0.33
19.36167,0.325
19.36333,0.326
19.365,0.331
19.36667,0.34
19.36833,0.35
19.37,0.354
19.37167,0.354
19.37333,0.35
19.375,0.339
19.37667,0.339
19.37833,0.339
19.38,0.34
19.38167,0.346
19.38333,0.351
19.385,0.362
19.38667,0.368
19.38833,0.364
19.39,0.355
19.39167,0.345
19.39333,0.34
19.395,0.34
19.39667,0.34
19.39833,0.341
19.4,0.351
19.40167,0.356
19.40333,0.361
19.405,0.356
19.40667,0.351
19.40833,0.341
19.41,0.332
19.41167,0.327
19.41333,0.327
19.415,0.338
19.41667,0.347
19.41833,0.352
19.42,0.352
19.42167,0.351
19.42333,0.345
19.425,0.34
19.42667,0.329
19.42833,0.328
19.43,0.338
19.43167,0.344
19.43333,0.35
19.435,0.35
19.43667,0.356
19.43833,0.351
19.44,0.341
19.44167,0.336
19.44333,0.331
19.445,0.341
19.44667,0.345
19.44833,0.36
19.45,0.37
19.45167,0.375
19.45333,0.364
19.455,0.364
19.45667,0.354
19.45833,0.348
19.46,0.338
19.46167,0.337
19.46333,0.342
19.465,0.342
19.46667,0.352
19.46833,0.351
19.47,0.345
19.47167,0.344
19.47333,0.339
19.475,0.338
19.47667,0.327
19.47833,0.332
19.48,0.338
19.48167,0.348
19.48333,0.349
19.485,0.349
19.48667,0.348
19.48833,0.343
19.49,0.327
19.49167,0.323
19.49333,0.323
19.495,0.334
19.49667,0.339
19.49833,0.349
19.5,0.354
19.50167,0.359
19.50333,0.348
19.505,0.343
19.50667,0.333
19.50833,0.332
19.51,0.336
19.51167,0.345
19.51333,0.35
19.515,0.355
19.51667,0.356
19.51833,0.352
19.52,0.343
19.52167,0.338
19.52333,0.328
19.525,0.327
19.52667,0.332
19.52833,0.341
19.53,0.346
19.53167,0.356
19.53333,0.351
19.535,0.346
19.53667,0.336
19.53833,0.33
19.54,0.325
19.54167,0.326
19.54333,0.332
19.545,0.333
19.54667,0.338
19.54833,0.344
19.55,0.345
19.55167,0.335
19.55333,0.33
19.555,0.325
19.55667,0.319
19.55833,0.329
19.56,0.334
19.56167,0.344
19.56333,0.35
19.565,0.35
19.56667,0.35
19.56833,0.345
19.57,0.34
19.57167,0.335
19.57333,0.325
19.575,0.324
19.57667,0.333
19.57833,0.338
19.58,0.343
19.58167,0.348
19.58333,0.343
19.585,0.337
19.58667,0.332
19.58833,0.327
19.59,0.327
19.59167,0.337
19.59333,0.342
19.595,0.353
19.59667,0.358
19.59833,0.353
19.6,0.348
19.60167,0.338
19.60333,0.328
19.605,0.323
19.60667,0.329
19.60833,0.333
19.61,0.342
19.61167,0.341
19.61333,0.346
19.615,0.34
19.61667,0.34
19.61833,0.335
19.62,0.331
19.62167,0.331
19.62333,0.333
19.625,0.344
19.62667,0.35
19.62833,0.354
19.63,0.359
19.63167,0.359
19.63333,0.355
19.635,0.345
19.63667,0.336
19.63833,0.332
19.64,0.336
19.64167,0.341
19.64333,0.351
19.645,0.351
19.64667,0.35
19.64833,0.345
19.65,0.34
19.65167,0.335
19.65333,0.335
19.655,0.334
19.65667,0.343
19.65833,0.353
19.66,0.358
19.66167,0.363
19.66333,0.359
19.665,0.349
19.66667,0.334
19.66833,0.325
19.67,0.32
19.67167,0.321
19.67333,0.321
19.675,0.331
19.67667,0.341
19.67833,0.341
19.68,0.341
19.68167,0.336
19.68333,0.332
19.685,0.327
19.68667,0.323
19.68833,0.324
19.69,0.335
19.69167,0.34
19.69333,0.34
19.695,0.341
19.69667,0.341
19.69833,0.337
19.7,0.338
19.70167,0.334
19.70333,0.334
19.705,0.334
19.70667,0.351
19.70833,0.357
19.71,0.357
19.71167,0.353
19.71333,0.353
19.715,0.342
19.71667,0.337
19.71833,0.337
19.72,0.343
19.72167,0.343
19.72333,0.347
19.725,0.352
19.72667,0.347
19.72833,0.343
19.73,0.333
19.73167,0.322
19.73333,0.312
19.735,0.311
19.73667,0.315
19.73833,0.325
19.74,0.338
19.74167,0.348
19.74333,0.352
19.745,0.346
19.74667,0.341
19.74833,0.336
19.75,0.326
19.75167,0.326
19.75333,0.331
19.755,0.336
19.75667,0.345
19.75833,0.35
19.76,0.345
19.76167,0.346
19.76333,0.336
19.765,0.326
19.76667,0.322
19.76833,0.313
19.77,0.313
19.77167,0.318
19.77333,0.323
19.775,0.333
19.77667,0.333
19.77833,0.328
19.78,0.323
19.78167,0.317
19.78333,0.318
19.785,0.323
19.78667,0.333
19.78833,0.338
19.79,0.338
19.79167,0.338
19.79333,0.338
19.795,0.334
19.79667,0.329
19.79833,0.323
19.8,0.323
19.80167,0.328
19.80333,0.333
19.805,0.338
19.80667,0.343
19.80833,0.338
19.81,0.333
19.81167,0.332
19.81333,0.327
19.815,0.321
19.81667,0.321
19.81833,0.325
19.82,0.336
19.82167,0.345
19.82333,0.345
19.825,0.345
19.82667,0.339
19.82833,0.333
19.83,0.323
19.83167,0.322
19.83333,0.327
19.835,0.332
19.83667,0.337
19.83833,0.342
19.84,0.343
19.84167,0.338
19.84333,0.333
19.845,0.328
19.84667,0.323
19.84833,0.319
19.85,0.32
19.85167,0.33
19.85333,0.336
19.855,0.342
19.85667,0.342
19.85833,0.338
19.86,0.333
19.86167,0.323
19.86333,0.318
19.865,0.318
19.86667,0.327
19.86833,0.332
19.87,0.341
19.87167,0.341
19.87333,0.34
19.875,0.335
19.87667,0.33
19.87833,0.325
19.88,0.32
19.88167,0.321
19.88333,0.331
19.885,0.341
19.88667,0.346
19.88833,0.35
19.89,0.35
19.89167,0.344
19.89333,0.338
19.895,0.328
19.89667,0.328
19.89833,0.329
19.9,0.339
19.90167,0.344
19.90333,0.344
19.905,0.339
19.90667,0.334
19.90833,0.329
19.91,0.323
19.91167,0.318
19.91333,0.318
19.915,0.328
19.91667,0.333
19.91833,0.344
19.92,0.349
19.92167,0.344
19.92333,0.339
19.925,0.335
19.92667,0.331
19.92833,0.327
19.93,0.328
19.93167,0.334
19.93333,0.339
19.935,0.344
19.93667,0.344
19.93833,0.344
19.94,0.339
19.94167,0.334
19.94333,0.319
19.945,0.314
19.94667,0.319
19.94833,0.324
19.95,0.333
19.95167,0.343
19.95333,0.342
19.955,0.341
19.95667,0.34
19.95833,0.329
19.96,0.323
19.96167,0.317
19.96333,0.322
19.965,0.332
19.96667,0.337
19.96833,0.332
19.97,0.337
19.97167,0.337
19.97333,0.321
19.975,0.312
19.97667,0.302
19.97833,0.302
19.98,0.307
19.98167,0.313
19.98333,0.318
19.985,0.319
19.98667,0.323
19.98833,0.318
19.99,0.314
19.99167,0.309
19.99333,0.31
19.995,0.31
19.99667,0.315
19.99833,0.32
20,0.325
20.00167,0.325
20.00333,0.32
20.005,0.32
20.00667,0.314
20.00833,0.303
20.01,0.308
20.01167,0.318
20.01333,0.323
20.015,0.339
20.01667,0.339
20.01833,0.339
20.02,0.334
20.02167,0.329
20.02333,0.318
20.025,0.318
20.02667,0.313
20.02833,0.328
20.03,0.333
20.03167,0.342
20.03333,0.342
20.035,0.342
20.03667,0.337
20.03833,0.327
20.04,0.317
20.04167,0.312
20.04333,0.312
20.045,0.327
20.04667,0.328
20.04833,0.344
20.05,0.344
20.05167,0.345
20.05333,0.336
20.055,0.332
20.05667,0.322
20.05833,0.317
20.06,0.312
20.06167,0.323
20.06333,0.328
20.065,0.328
20.06667,0.328
20.06833,0.323
20.07,0.318
20.07167,0.313
20.07333,0.303
20.075,0.298
20.07667,0.309
20.07833,0.315
20.08,0.325
20.08167,0.33
20.08333,0.33
20.085,0.329
20.08667,0.324
20.08833,0.319
20.09,0.314
20.09167,0.319
20.09333,0.323
20.095,0.328
20.09667,0.334
20.09833,0.339
20.1,0.339
20.10167,0.333
20.10333,0.323
20.105,0.323
20.10667,0.308
20.10833,0.309
20.11,0.32
20.11167,0.326
20.11333,0.328
20.115,0.329
20.11667,0.329
20.11833,0.32
20.12,0.32
20.12167,0.316
20.12333,0.309
20.125,0.315
20.12667,0.325
20.12833,0.335
20.13,0.336
20.13167,0.332
20.13333,0.332
20.135,0.327
20.13667,0.311
20.13833,0.311
20.14,0.311
20.14167,0.317
20.14333,0.322
20.145,0.333
20.14667,0.328
20.14833,0.323
20.15,0.318
20.15167,0.308
20.15333,0.303
20.155,0.304
20.15667,0.299
20.15833,0.309
20.16,0.32
20.16167,0.324
20.16333,0.334
20.165,0.328
20.16667,0.322
20.16833,0.316
20.17,0.315
20.17167,0.309
20.17333,0.315
20.175,0.32
20.17667,0.329
20.17833,0.33
20.18,0.33
20.18167,0.331
20.18333,0.322
20.185,0.311
20.18667,0.312
20.18833,0.312
20.19,0.311
20.19167,0.322
20.19333,0.321
20.195,0.321
20.19667,0.32
20.19833,0.319
20.2,0.308
20.20167,0.308
20.20333,0.308
20.205,0.308
20.20667,0.317
20.20833,0.322
20.21,0.327
20.21167,0.331
20.21333,0.331
20.215,0.326
20.21667,0.322
20.21833,0.317
20.22,0.318
20.22167,0.318
20.22333,0.319
20.225,0.325
20.22667,0.331
20.22833,0.331
20.23,0.331
20.23167,0.326
20.23333,0.32
20.235,0.316
20.23667,0.31
20.23833,0.32
20.24,0.33
20.24167,0.341
20.24333,0.341
20.245,0.336
20.24667,0.331
20.24833,0.326
20.25,0.311
20.25167,0.307
20.25333,0.307
20.255,0.307
20.25667,0.322
20.25833,0.326
20.26,0.33
20.26167,0.324
20.26333,0.323
20.265,0.316
20.26667,0.31
20.26833,0.308
20.27,0.308
20.27167,0.314
20.27333,0.319
20.275,0.319
20.27667,0.325
20.27833,0.321
20.28,0.316
20.28167,0.311
20.28333,0.305
20.285,0.305
20.28667,0.306
20.28833,0.311
20.29,0.322
20.29167,0.327
20.29333,0.327
20.295,0.317
20.29667,0.317
20.29833,0.301
20.3,0.297
20.30167,0.302
20.30333,0.308
20.305,0.318
20.30667,0.318
20.30833,0.318
20.31,0.314
20.31167,0.308
20.31333,0.303
20.315,0.294
20.31667,0.29
20.31833,0.291
20.32,0.306
20.32167,0.311
20.32333,0.321
20.325,0.326
20.32667,0.326
20.32833,0.32
20.33,0.315
20.33167,0.303
20.33333,0.302
20.335,0.302
20.33667,0.313
20.33833,0.317
20.34,0.323
20.34167,0.322
20.34333,0.32
20.345,0.319
20.34667,0.309
20.34833,0.305
20.35,0.305
20.35167,0.305
20.35333,0.31
20.355,0.315
20.35667,0.32
20.35833,0.325
20.36,0.321
20.36167,0.315
20.36333,0.311
20.365,0.306
20.36667,0.312
20.36833,0.313
20.37,0.323
20.37167,0.328
20.37333,0.324
20.375,0.324
20.37667,0.319
20.37833,0.315
20.38,0.309
20.38167,0.309
20.38333,0.315
20.385,0.324
20.38667,0.327
20.38833,0.327
20.39,0.323
20.39167,0.318
20.39333,0.313
20.395,0.308
20.39667,0.303
20.39833,0.298
20.4,0.304
20.40167,0.309
20.40333,0.324
20.405,0.328
20.40667,0.329
20.40833,0.323
20.41,0.318
20.41167,0.312
20.41333,0.307
20.415,0.312
20.41667,0.317
20.41833,0.326
20.42,0.33
20.42167,0.329
20.42333,0.328
20.425,0.323
20.42667,0.318
20.42833,0.307
20.43,0.302
20.43167,0.307
20.43333,0.317
20.435,0.321
20.43667,0.326
20.43833,0.32
20.44,0.32
20.44167,0.315
20.44333,0.305
20.445,0.3
20.44667,0.294
20.44833,0.301
20.45,0.311
20.45167,0.321
20.45333,0.322
20.455,0.321
20.45667,0.316
20.45833,0.312
20.46,0.302
20.46167,0.296
20.46333,0.301
20.465,0.306
20.46667,0.311
20.46833,0.317
20.47,0.316
20.47167,0.316
20.47333,0.311
20.475,0.306
20.47667,0.306
20.47833,0.302
20.48,0.302
20.48167,0.307
20.48333,0.318
20.485,0.327
20.48667,0.328
20.48833,0.328
20.49,0.322
20.49167,0.311
20.49333,0.301
20.495,0.295
20.49667,0.295
20.49833,0.307
20.5,0.312
20.50167,0.317
20.50333,0.311
20.505,0.311
20.50667,0.31
20.50833,0.305
20.51,0.3
20.51167,0.305
20.51333,0.31
20.515,0.31
20.51667,0.315
20.51833,0.32
20.52,0.315
20.52167,0.314
20.52333,0.304
20.525,0.293
20.52667,0.283
20.52833,0.288
20.53,0.294
20.53167,0.306
20.53333,0.312
20.535,0.316
20.53667,0.316
20.53833,0.311
20.54,0.305
20.54167,0.299
20.54333,0.293
20.545,0.293
20.54667,0.305
20.54833,0.321
20.55,0.321
20.55167,0.325
20.55333,0.325
20.555,0.32
20.55667,0.315
20.55833,0.31
20.56,0.3
20.56167,0.311
20.56333,0.311
20.565,0.322
20.56667,0.327
20.56833,0.322
20.57,0.321
20.57167,0.316
20.57333,0.307
20.575,0.307
20.57667,0.302
20.57833,0.312
20.58,0.322
20.58167,0.332
20.58333,0.332
20.585,0.322
20.58667,0.313
20.58833,0.313
20.59,0.303
20.59167,0.296
20.59333,0.301
20.595,0.311
20.59667,0.315
20.59833,0.324
20.6,0.329
20.60167,0.318
20.60333,0.313
20.605,0.307
20.60667,0.297
20.60833,0.296
20.61,0.301
20.61167,0.307
20.61333,0.318
20.615,0.317
20.61667,0.322
20.61833,0.322
20.62,0.317
20.62167,0.312
20.62333,0.302
20.625,0.298
20.62667,0.308
20.62833,0.318
20.63,0.318
20.63167,0.324
20.63333,0.32
20.635,0.311
20.63667,0.306
20.63833,0.301
20.64,0.295
20.64167,0.301
20.64333,0.311
20.645,0.32
20.64667,0.321
20.64833,0.321
20.65,0.325
20.65167,0.319
20.65333,0.313
20.655,0.308
20.65667,0.307
20.65833,0.305
20.66,0.304
20.66167,0.309
20.66333,0.314
20.665,0.31
20.66667,0.31
20.66833,0.307
20.67,0.297
20.67167,0.291
20.67333,0.286
20.675,0.292
20.67667,0.303
20.67833,0.308
20.68,0.314
20.68167,0.309
20.68333,0.304
20.685,0.299
20.68667,0.292
20.68833,0.288
20.69,0.292
20.69167,0.298
20.69333,0.303
20.695,0.313
20.69667,0.318
20.69833,0.318
20.7,0.309
20.70167,0.304
20.70333,0.293
20.705,0.287
20.70667,0.291
20.70833,0.302
20.71,0.307
20.71167,0.311
20.71333,0.316
20.715,0.306
20.71667,0.305
20.71833,0.3
20.72,0.289
20.72167,0.289
20.72333,0.295
20.725,0.306
20.72667,0.311
20.72833,0.313
20.73,0.314
20.73167,0.309
20.73333,0.3
20.735,0.289
20.73667,0.289
20.73833,0.289
20.74,0.294
20.74167,0.301
20.74333,0.306
20.745,0.3
20.74667,0.3
20.74833,0.294
20.75,0.293
20.75167,0.292
20.75333,0.292
20.755,0.292
20.75667,0.308
20.75833,0.313
20.76,0.323
20.76167,0.319
20.76333,0.32
20.765,0.314
20.76667,0.299
20.76833,0.293
20.77,0.293
20.77167,0.294
20.77333,0.305
20.775,0.309
20.77667,0.314
20.77833,0.309
20.78,0.308
20.78167,0.303
20.78333,0.292
20.785,0.287
20.78667,0.288
20.78833,0.284
20.79,0.3
20.79167,0.305
20.79333,0.31
20.795,0.305
20.79667,0.3
20.79833,0.289
20.8,0.284
20.80167,0.284
20.80333,0.289
20.805,0.3
20.80667,0.315
20.80833,0.315
20.81,0.316
20.81167,0.316
20.81333,0.316
20.815,0.306
20.81667,0.295
20.81833,0.295
20.82,0.301
20.82167,0.306
20.82333,0.311
20.825,0.316
20.82667,0.321
20.82833,0.316
20.83,0.311
20.83167,0.295
20.83333,0.29
20.835,0.285
20.83667,0.302
20.83833,0.308
20.84,0.314
20.84167,0.319
20.84333,0.318
20.845,0.312
20.84667,0.306
20.84833,0.3
20.85,0.304
20.85167,0.304
20.85333,0.304
20.855,0.31
20.85667,0.315
20.85833,0.315
20.86,0.315
20.86167,0.311
20.86333,0.301
20.865,0.29
20.86667,0.29
20.86833,0.294
20.87,0.3
20.87167,0.305
20.87333,0.31
20.875,0.314
20.87667,0.309
20.87833,0.305
20.88,0.3
20.88167,0.289
20.88333,0.284
20.885,0.288
20.88667,0.299
20.88833,0.304
20.89,0.309
20.89167,0.305
20.89333,0.3
20.895,0.288
20.89667,0.284
20.89833,0.28
20.9,0.281
20.90167,0.286
20.90333,0.297
20.905,0.303
20.90667,0.308
20.90833,0.303
20.91,0.298
20.91167,0.288
20.91333,0.288
20.915,0.283
20.91667,0.288
20.91833,0.293
20.92,0.304
20.92167,0.309
20.92333,0.315
20.925,0.304
20.92667,0.297
20.92833,0.287
20.93,0.282
20.93167,0.282
20.93333,0.286
20.935,0.297
20.93667,0.304
20.93833,0.309
20.94,0.313
20.94167,0.308
20.94333,0.296
20.945,0.287
20.94667,0.287
20.94833,0.287
20.95,0.293
20.95167,0.3
20.95333,0.301
20.955,0.301
20.95667,0.301
20.95833,0.292
20.96,0.288
20.96167,0.283
20.96333,0.283
20.965,0.281
20.96667,0.285
20.96833,0.294
20.97,0.298
20.97167,0.304
20.97333,0.304
20.975,0.293
20.97667,0.288
20.97833,0.287
20.98,0.287
20.98167,0.291
20.98333,0.302
20.985,0.308
20.98667,0.313
20.98833,0.313
20.99,0.303
20.99167,0.298
20.99333,0.294
20.995,0.29
20.99667,0.285
20.99833,0.291
21,0.301
21.00167,0.312
21.00333,0.312
21.005,0.307
21.00667,0.299
21.00833,0.29
21.01,0.284
21.01167,0.289
21.01333,0.288
21.015,0.292
21.01667,0.303
21.01833,0.307
21.02,0.302
21.02167,0.302
21.02333,0.292
21.025,0.282
21.02667,0.282
21.02833,0.282
21.03,0.282
21.03167,0.296
21.03333,0.307
21.035,0.312
21.03667,0.313
21.03833,0.308
21.04,0.297
21.04167,0.287
21.04333,0.282
21.045,0.281
21.04667,0.281
21.04833,0.29
21.05,0.3
21.05167,0.299
21.05333,0.298
21.055,0.298
21.05667,0.286
21.05833,0.281
21.06,0.275
21.06167,0.28
21.06333,0.285
21.065,0.297
21.06667,0.302
21.06833,0.302
21.07,0.297
21.07167,0.297
21.07333,0.286
21.075,0.281
21.07667,0.276
21.07833,0.276
21.08,0.28
21.08167,0.29
21.08333,0.297
21.085,0.297
21.08667,0.291
21.08833,0.291
21.09,0.286
21.09167,0.282
21.09333,0.277
21.095,0.287
21.09667,0.293
21.09833,0.299
21.1,0.3
21.10167,0.294
21.10333,0.288
21.105,0.283
21.10667,0.279
21.10833,0.274
21.11,0.279
21.11167,0.285
21.11333,0.295
21.115,0.301
21.11667,0.306
21.11833,0.307
21.12,0.303
21.12167,0.297
21.12333,0.288
21.125,0.289
21.12667,0.285
21.12833,0.29
21.13,0.295
21.13167,0.305
21.13333,0.304
21.135,0.304
21.13667,0.303
21.13833,0.292
21.14,0.293
21.14167,0.288
21.14333,0.288
21.145,0.293
21.14667,0.298
21.14833,0.293
21.15,0.288
21.15167,0.288
21.15333,0.283
21.155,0.278
21.15667,0.269
21.15833,0.269
21.16,0.274
21.16167,0.284
21.16333,0.289
21.165,0.294
21.16667,0.293
21.16833,0.287
21.17,0.281
21.17167,0.27
21.17333,0.27
21.175,0.27
21.17667,0.28
21.17833,0.285
21.18,0.295
21.18167,0.294
21.18333,0.29
21.185,0.285
21.18667,0.28
21.18833,0.28
21.19,0.275
21.19167,0.28
21.19333,0.29
21.195,0.301
21.19667,0.307
21.19833,0.307
21.2,0.296
21.20167,0.291
21.20333,0.281
21.205,0.281
21.20667,0.271
21.20833,0.277
21.21,0.282
21.21167,0.288
21.21333,0.288
21.215,0.288
21.21667,0.283
21.21833,0.284
21.22,0.274
21.22167,0.264
21.22333,0.264
21.225,0.269
21.22667,0.274
21.22833,0.279
21.23,0.28
21.23167,0.285
21.23333,0.285
21.235,0.275
21.23667,0.274
21.23833,0.273
21.24,0.277
21.24167,0.277
21.24333,0.282
21.245,0.286
21.24667,0.286
21.24833,0.276
21.25,0.271
21.25167,0.266
21.25333,0.266
21.255,0.271
21.25667,0.282
21.25833,0.287
21.26,0.297
21.26167,0.302
21.26333,0.302
21.265,0.297
21.26667,0.287
21.26833,0.278
21.27,0.273
21.27167,0.273
21.27333,0.274
21.275,0.284
21.27667,0.285
21.27833,0.285
21.28,0.285
21.28167,0.285
21.28333,0.275
21.285,0.269
21.28667,0.264
21.28833,0.264
21.29,0.272
21.29167,0.281
21.29333,0.285
21.295,0.284
21.29667,0.284
21.29833,0.278
21.3,0.272
21.30167,0.266
21.30333,0.265
21.305,0.265
21.30667,0.274
21.30833,0.279
21.31,0.278
21.31167,0.284
21.31333,0.284
21.315,0.275
21.31667,0.271
21.31833,0.265
21.32,0.26
21.32167,0.264
21.32333,0.279
21.325,0.288
21.32667,0.295
21.32833,0.295
21.33,0.289
21.33167,0.274
21.33333,0.265
21.335,0.26
21.33667,0.26
21.33833,0.265
21.34,0.275
21.34167,0.276
21.34333,0.275
21.345,0.275
21.34667,0.27
21.34833,0.256
21.35,0.256
21.35167,0.256
21.35333,0.261
21.355,0.266
21.35667,0.276
21.35833,0.285
21.36,0.281
21.36167,0.286
21.36333,0.282
21.365,0.278
21.36667,0.269
21.36833,0.269
21.37,0.273
21.37167,0.279
21.37333,0.289
21.375,0.294
21.37667,0.3
21.37833,0.294
21.38,0.294
21.38167,0.279
21.38333,0.269
21.385,0.269
21.38667,0.274
21.38833,0.279
21.39,0.285
21.39167,0.285
21.39333,0.281
21.395,0.276
21.39667,0.272
21.39833,0.267
21.4,0.268
21.40167,0.268
21.40333,0.277
21.405,0.282
21.40667,0.287
21.40833,0.287
21.41,0.288
21.41167,0.283
21.41333,0.277
21.415,0.272
21.41667,0.266
21.41833,0.271
21.42,0.28
21.42167,0.29
21.42333,0.289
21.425,0.289
21.42667,0.284
21.42833,0.279
21.43,0.269
21.43167,0.267
21.43333,0.266
21.435,0.271
21.43667,0.276
21.43833,0.28
21.44,0.284
21.44167,0.279
21.44333,0.27
21.445,0.269
21.44667,0.265
21.44833,0.261
21.45,0.26
21.45167,0.265
21.45333,0.27
21.455,0.275
21.45667,0.279
21.45833,0.274
21.46,0.27
21.46167,0.265
21.46333,0.26
21.465,0.26
21.46667,0.26
21.46833,0.274
21.47,0.289
21.47167,0.3
21.47333,0.294
21.475,0.294
21.47667,0.283
21.47833,0.274
21.48,0.269
21.48167,0.265
21.48333,0.275
21.485,0.276
21.48667,0.286
21.48833,0.281
21.49,0.282
21.49167,0.272
21.49333,0.268
21.495,0.268
21.49667,0.267
21.49833,0.266
21.5,0.271
21.50167,0.282
21.50333,0.283
21.505,0.283
21.50667,0.278
21.50833,0.274
21.51,0.268
21.51167,0.258
21.51333,0.258
21.515,0.258
21.51667,0.263
21.51833,0.272
21.52,0.277
21.52167,0.276
21.52333,0.275
21.525,0.266
21.52667,0.26
21.52833,0.255
21.53,0.255
21.53167,0.26
21.53333,0.274
21.535,0.284
21.53667,0.29
21.53833,0.29
21.54,0.286
21.54167,0.277
21.54333,0.273
21.545,0.264
21.54667,0.255
21.54833,0.265
21.55,0.266
21.55167,0.271
21.55333,0.271
21.555,0.267
21.55667,0.263
21.55833,0.258
21.56,0.248
21.56167,0.248
21.56333,0.248
21.565,0.253
21.56667,0.262
21.56833,0.267
21.57,0.271
21.57167,0.271
21.57333,0.271
21.575,0.265
21.57667,0.259
21.57833,0.249
21.58,0.254
21.58167,0.269
21.58333,0.274
21.585,0.284
21.58667,0.284
21.58833,0.279
21.59,0.268
21.59167,0.263
21.59333,0.258
21.595,0.258
21.59667,0.263
21.59833,0.273
21.6,0.283
21.60167,0.288
21.60333,0.283
21.605,0.278
21.60667,0.272
21.60833,0.267
21.61,0.267
21.61167,0.267
21.61333,0.271
21.615,0.28
21.61667,0.285
21.61833,0.28
21.62,0.28
21.62167,0.275
21.62333,0.274
21.625,0.264
21.62667,0.264
21.62833,0.264
21.63,0.264
21.63167,0.269
21.63333,0.274
21.635,0.273
21.63667,0.263
21.63833,0.259
21.64,0.254
21.64167,0.254
21.64333,0.256
21.645,0.262
21.64667,0.268
21.64833,0.277
21.65,0.283
21.65167,0.283
21.65333,0.274
21.655,0.269
21.65667,0.264
21.65833,0.254
21.66,0.253
21.66167,0.263
21.66333,0.267
21.665,0.272
21.66667,0.278
21.66833,0.278
21.67,0.274
21.67167,0.269
21.67333,0.264
21.675,0.26
21.67667,0.254
21.67833,0.263
21.68,0.267
21.68167,0.277
21.68333,0.282
21.685,0.277
21.68667,0.272
21.68833,0.263
21.69,0.254
21.69167,0.253
21.69333,0.258
21.695,0.263
21.69667,0.269
21.69833,0.273
21.7,0.268
21.70167,0.267
21.70333,0.267
21.705,0.262
21.70667,0.257
21.70833,0.248
21.71,0.248
21.71167,0.258
21.71333,0.264
21.715,0.269
21.71667,0.264
21.71833,0.26
21.72,0.25
21.72167,0.246
21.72333,0.248
21.725,0.253
21.72667,0.258
21.72833,0.268
21.73,0.273
21.73167,0.278
21.73333,0.273
21.735,0.268
21.73667,0.258
21.73833,0.254
21.74,0.254
21.74167,0.255
21.74333,0.26
21.745,0.265
21.74667,0.271
21.74833,0.271
21.75,0.266
21.75167,0.26
21.75333,0.25
21.755,0.245
21.75667,0.246
21.75833,0.252
21.76,0.256
21.76167,0.262
21.76333,0.263
21.765,0.254
21.76667,0.254
21.76833,0.243
21.77,0.232
21.77167,0.232
21.77333,0.236
21.775,0.246
21.77667,0.251
21.77833,0.257
21.78,0.257
21.78167,0.257
21.78333,0.252
21.785,0.252
21.78667,0.246
21.78833,0.246
21.79,0.246
21.79167,0.251
21.79333,0.26
21.795,0.27
21.79667,0.269
21.79833,0.264
21.8,0.253
21.80167,0.243
21.80333,0.238
21.805,0.238
21.80667,0.248
21.80833,0.263
21.81,0.263
21.81167,0.268
21.81333,0.262
21.815,0.262
21.81667,0.251
21.81833,0.251
21.82,0.246
21.82167,0.246
21.82333,0.252
21.825,0.262
21.82667,0.267
21.82833,0.271
21.83,0.266
21.83167,0.266
21.83333,0.255
21.835,0.244
21.83667,0.245
21.83833,0.245
21.84,0.254
21.84167,0.265
21.84333,0.274
21.845,0.274
21.84667,0.27
21.84833,0.266
21.85,0.256
21.85167,0.252
21.85333,0.247
21.855,0.252
21.85667,0.263
21.85833,0.263
21.86,0.273
21.86167,0.269
21.86333,0.264
21.865,0.254
21.86667,0.249
21.86833,0.244
21.87,0.249
21.87167,0.249
21.87333,0.263
21.875,0.273
21.87667,0.278
21.87833,0.279
21.88,0.279
21.88167,0.271
21.88333,0.261
21.885,0.257
21.88667,0.258
21.88833,0.263
21.89,0.274
21.89167,0.278
21.89333,0.277
21.895,0.271
21.89667,0.27
21.89833,0.259
21.9,0.254
21.90167,0.253
21.90333,0.258
21.905,0.264
21.90667,0.269
21.90833,0.274
21.91,0.27
21.91167,0.26
21.91333,0.26
