Dataset,Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,"Eval [Library, Ter, Combined]"
Original,128,1,2,1,4,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,1,2,1,8,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,1,2,1,8,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,1,2,1,16,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,1,2,1,16,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,1,2,1,32,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,1,2,1,32,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,1,2,1,64,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,1,2,1,64,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,1,2,1,128,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,1,2,1,128,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,1,2,1,256,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,1,2,1,256,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,1,2,1,512,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,1,2,1,512,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,2,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,2,2,1,2,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,2,2,1,4,0.7511509103955148,0.030121819633863074,"[0.6666666666666666, 0.9135802469135802, 0.8333333333333334]"
Original,128,2,2,1,4,0.6782282018245402,0.025143723755463764,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,128,2,2,1,8,0.7511509103955148,0.030121819633863074,"[0.6666666666666666, 0.9135802469135802, 0.8333333333333334]"
Original,128,2,2,1,8,0.6782282018245402,0.025143723755463764,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,128,2,2,1,16,0.7511509103955148,0.030121819633863074,"[0.6666666666666666, 0.9135802469135802, 0.8333333333333334]"
Original,128,2,2,1,16,0.6782282018245402,0.025143723755463764,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,128,2,2,1,32,0.7511509103955148,0.030121819633863074,"[0.6666666666666666, 0.9135802469135802, 0.8333333333333334]"
Original,128,2,2,1,32,0.6782282018245402,0.025143723755463764,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,128,2,2,1,64,0.7511509103955148,0.030121819633863074,"[0.6666666666666666, 0.9135802469135802, 0.8333333333333334]"
Original,128,2,2,1,64,0.6782282018245402,0.025143723755463764,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,128,2,2,1,128,0.7511509103955148,0.030121819633863074,"[0.6666666666666666, 0.9135802469135802, 0.8333333333333334]"
Original,128,2,2,1,128,0.6782282018245402,0.025143723755463764,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,128,2,2,1,256,0.7511509103955148,0.030121819633863074,"[0.6666666666666666, 0.9135802469135802, 0.8333333333333334]"
Original,128,2,2,1,256,0.6782282018245402,0.025143723755463764,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,128,2,2,1,512,0.7511509103955148,0.030121819633863074,"[0.6666666666666666, 0.9135802469135802, 0.8333333333333334]"
Original,128,2,2,1,512,0.6782282018245402,0.025143723755463764,"[0.5909090909090909, 0.9012345679012346, 0.7225130890052356]"
Reduced,128,4,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,4,2,1,2,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,4,2,1,4,0.7617664862597777,0.042765479537545975,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,128,4,2,1,4,0.694371329718669,0.02981986551223064,"[0.6454545454545455, 0.9135802469135802, 0.7591623036649214]"
Reduced,128,4,2,1,8,0.8121198132285716,0.054573137326459104,"[0.8461538461538461, 0.9382716049382716, 0.9083333333333333]"
Original,128,4,2,1,8,0.7137336809118532,0.0305024522159635,"[0.6545454545454545, 0.9382716049382716, 0.774869109947644]"
Reduced,128,4,2,1,16,0.8211537698157196,0.04706519231748813,"[0.8461538461538461, 0.9382716049382716, 0.9083333333333333]"
Original,128,4,2,1,16,0.7260757179244196,0.027547925949917458,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,128,4,2,1,32,0.8211537698157196,0.04706519231748813,"[0.8461538461538461, 0.9382716049382716, 0.9083333333333333]"
Original,128,4,2,1,32,0.7260757179244196,0.027547925949917458,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,128,4,2,1,64,0.8211537698157196,0.04706519231748813,"[0.8461538461538461, 0.9382716049382716, 0.9083333333333333]"
Original,128,4,2,1,64,0.7260757179244196,0.027547925949917458,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,128,4,2,1,128,0.8211537698157196,0.04706519231748813,"[0.8461538461538461, 0.9382716049382716, 0.9083333333333333]"
Original,128,4,2,1,128,0.7260757179244196,0.027547925949917458,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,128,4,2,1,256,0.8211537698157196,0.04706519231748813,"[0.8461538461538461, 0.9382716049382716, 0.9083333333333333]"
Original,128,4,2,1,256,0.7260757179244196,0.027547925949917458,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,128,4,2,1,512,0.8211537698157196,0.04706519231748813,"[0.8461538461538461, 0.9382716049382716, 0.9083333333333333]"
Original,128,4,2,1,512,0.7260757179244196,0.027547925949917458,"[0.6545454545454545, 0.9629629629629629, 0.7853403141361257]"
Reduced,128,8,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,8,2,1,2,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,8,2,1,4,0.7617664862597777,0.042765479537545975,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,128,8,2,1,4,0.694371329718669,0.02981986551223064,"[0.6454545454545455, 0.9135802469135802, 0.7591623036649214]"
Reduced,128,8,2,1,8,0.8364402738879905,0.043080320386329106,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,128,8,2,1,8,0.7276401616708691,0.028675499175201465,"[0.6545454545454545, 0.9259259259259259, 0.7696335078534031]"
Reduced,128,8,2,1,16,0.8582639173675256,0.02954943668703283,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,128,8,2,1,16,0.7551921124420878,0.02691114199549012,"[0.6909090909090909, 0.9506172839506173, 0.8010471204188482]"
Reduced,128,8,2,1,32,0.8667395910537495,0.019859971094181444,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,8,2,1,32,0.7610953471631019,0.017880891507390608,"[0.7, 0.9629629629629629, 0.8115183246073299]"
Reduced,128,8,2,1,64,0.8668870526084156,0.015306415684554089,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,8,2,1,64,0.7684676341302207,0.021789831892684765,"[0.7181818181818181, 0.9506172839506173, 0.8167539267015707]"
Reduced,128,8,2,1,128,0.8668870526084156,0.015306415684554089,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,8,2,1,128,0.7684676341302207,0.021789831892684765,"[0.7181818181818181, 0.9506172839506173, 0.8167539267015707]"
Reduced,128,8,2,1,256,0.8668870526084156,0.015306415684554089,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,8,2,1,256,0.7684676341302207,0.021789831892684765,"[0.7181818181818181, 0.9506172839506173, 0.8167539267015707]"
Reduced,128,8,2,1,512,0.8668870526084156,0.015306415684554089,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,8,2,1,512,0.7684676341302207,0.021789831892684765,"[0.7181818181818181, 0.9506172839506173, 0.8167539267015707]"
Reduced,128,16,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,16,2,1,2,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,16,2,1,4,0.7617664862597777,0.042765479537545975,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,128,16,2,1,4,0.694371329718669,0.02981986551223064,"[0.6454545454545455, 0.9135802469135802, 0.7591623036649214]"
Reduced,128,16,2,1,8,0.8364402738879905,0.043080320386329106,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,128,16,2,1,8,0.7276401616708691,0.028675499175201465,"[0.6545454545454545, 0.9259259259259259, 0.7696335078534031]"
Reduced,128,16,2,1,16,0.856360347700214,0.03380861580495665,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,128,16,2,1,16,0.7503051604549011,0.021865189085447937,"[0.7, 0.9506172839506173, 0.806282722513089]"
Reduced,128,16,2,1,32,0.8802831335958248,0.022923389219816556,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,16,2,1,32,0.7735969719523249,0.02197921923989832,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,128,16,2,1,64,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,16,2,1,64,0.7873599679230086,0.027204393206904844,"[0.7636363636363637, 0.9506172839506173, 0.8429319371727748]"
Reduced,128,16,2,1,128,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,16,2,1,128,0.7848905552422566,0.033162834370739684,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,16,2,1,256,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,16,2,1,256,0.7848905552422566,0.033162834370739684,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,16,2,1,512,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,16,2,1,512,0.7848905552422566,0.033162834370739684,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,32,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,32,2,1,2,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,32,2,1,4,0.7617664862597777,0.042765479537545975,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,128,32,2,1,4,0.694371329718669,0.02981986551223064,"[0.6454545454545455, 0.9135802469135802, 0.7591623036649214]"
Reduced,128,32,2,1,8,0.8364402738879905,0.043080320386329106,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,128,32,2,1,8,0.7276401616708691,0.028675499175201465,"[0.6545454545454545, 0.9259259259259259, 0.7696335078534031]"
Reduced,128,32,2,1,16,0.856360347700214,0.03380861580495665,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,128,32,2,1,16,0.7503051604549011,0.021865189085447937,"[0.7, 0.9506172839506173, 0.806282722513089]"
Reduced,128,32,2,1,32,0.8802831335958248,0.022923389219816556,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,32,2,1,32,0.7735969719523249,0.02197921923989832,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,128,32,2,1,64,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,32,2,1,64,0.7886222811615782,0.02718147346395011,"[0.7727272727272727, 0.9506172839506173, 0.8481675392670157]"
Reduced,128,32,2,1,128,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,32,2,1,128,0.7812159949417923,0.03138793323919386,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,32,2,1,256,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,32,2,1,256,0.7812159949417923,0.03138793323919386,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,32,2,1,512,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,32,2,1,512,0.7812159949417923,0.03138793323919386,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,64,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,64,2,1,2,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,64,2,1,4,0.7617664862597777,0.042765479537545975,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,128,64,2,1,4,0.694371329718669,0.02981986551223064,"[0.6454545454545455, 0.9135802469135802, 0.7591623036649214]"
Reduced,128,64,2,1,8,0.8364402738879905,0.043080320386329106,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,128,64,2,1,8,0.7276401616708691,0.028675499175201465,"[0.6545454545454545, 0.9259259259259259, 0.7696335078534031]"
Reduced,128,64,2,1,16,0.856360347700214,0.03380861580495665,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,128,64,2,1,16,0.7503051604549011,0.021865189085447937,"[0.7, 0.9506172839506173, 0.806282722513089]"
Reduced,128,64,2,1,32,0.8802831335958248,0.022923389219816556,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,64,2,1,32,0.7735969719523249,0.02197921923989832,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,128,64,2,1,64,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,64,2,1,64,0.7886222811615782,0.02718147346395011,"[0.7727272727272727, 0.9506172839506173, 0.8481675392670157]"
Reduced,128,64,2,1,128,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,64,2,1,128,0.7812159949417923,0.03138793323919386,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,64,2,1,256,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,64,2,1,256,0.7812159949417923,0.03138793323919386,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,64,2,1,512,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,64,2,1,512,0.7812159949417923,0.03138793323919386,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,128,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,128,2,1,2,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,128,2,1,4,0.7617664862597777,0.042765479537545975,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,128,128,2,1,4,0.694371329718669,0.02981986551223064,"[0.6454545454545455, 0.9135802469135802, 0.7591623036649214]"
Reduced,128,128,2,1,8,0.8364402738879905,0.043080320386329106,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,128,128,2,1,8,0.7276401616708691,0.028675499175201465,"[0.6545454545454545, 0.9259259259259259, 0.7696335078534031]"
Reduced,128,128,2,1,16,0.856360347700214,0.03380861580495665,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,128,128,2,1,16,0.7503051604549011,0.021865189085447937,"[0.7, 0.9506172839506173, 0.806282722513089]"
Reduced,128,128,2,1,32,0.8802831335958248,0.022923389219816556,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,128,2,1,32,0.7735969719523249,0.02197921923989832,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,128,128,2,1,64,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,128,2,1,64,0.7886222811615782,0.02718147346395011,"[0.7727272727272727, 0.9506172839506173, 0.8481675392670157]"
Reduced,128,128,2,1,128,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,128,2,1,128,0.7812159949417923,0.03138793323919386,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,128,2,1,256,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,128,2,1,256,0.7812159949417923,0.03138793323919386,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,128,2,1,512,0.8801119425955802,0.02050961933608361,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,128,128,2,1,512,0.7812159949417923,0.03138793323919386,"[0.7818181818181819, 0.9506172839506173, 0.8534031413612565]"
Reduced,128,256,2,1,2,0.7168047200904978,0.015276418755307022,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,128,256,2,1,2,0.6449723190187149,0.014654194603975604,"[0.509090909090909, 0.9259259259259259, 0.6858638743455497]"
Reduced,128,256,2,1,4,0.7617664862597777,0.042765479537545975,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,128,256,2,1,4,0.694371329718669,0.02981986551223064,"[0.6454545454545455, 0.9135802469135802, 0.7591623036649214]"
Reduced,128,256,2,1,8,0.8364402738879905,0.043080320386329106,"[0.8974358974358975, 0.9382716049382716, 0.925]"
Original,128,256,2,1,8,0.7276401616708691,0.028675499175201465,"[0.6545454545454545, 0.9259259259259259, 0.7696335078534031]"
Reduced,128,256,2,1,16,0.856360347700214,0.03380861580495665,"[0.8974358974358975, 0.9506172839506173, 0.9333333333333333]"
Original,128,256,2,1,16,0.7503051604549011,0.021865189085447937,"[0.7, 0.9506172839506173, 0.806282722513089]"
Reduced,128,256,2,1,32,0.8802831335958248,0.022923389219816556,"[0.8974358974358975, 0.9629629629629629, 0.9416666666666667]"
Original,128,256,2,1,32,0.7735969719523249,0.02197921923989832,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
